	T(a.u.)	X(a.u.)	Y(a.u.)	Z(a.u.)	Vx(a.u.)	Vy(a.u.)	Vz(a.u.)
0	0.0	-5.786096256684492	0.0	5.786096256684492	0.0	-0.8202209574824239	0.0
1	0.010003334444814937	-5.786096256684492	-0.05166374531260865	5.786096256684492	0.002629227733721563	-0.8202211177445835	-0.002700843374621255
2	0.020006668889629875	-5.785930647953376	-0.10332750071974528	5.785926137056405	0.005258205405166509	-0.8202017723503683	-0.005401465363362652
3	0.030010003334444816	-5.785599446241964	-0.15499003760702995	5.785585911744796	0.007886751311019418	-0.8201629097855443	-0.008101141548192196
4	0.04001333777925975	-5.785102678746133	-0.20665012663482873	5.785075640323578	0.0105146813717386	-0.8201044711382536	-0.010799154566660174
5	0.050016672224074694	-5.784440384256487	-0.25830653475279164	5.7843954275516	0.013141808423553926	-0.8200263512982879	-0.013494801440644978
6	0.06002000666888963	-5.783612613352625	-0.30995802228992925	5.783545422466612	0.01576794158200342	-0.8199284008333089	-0.01618740066121701
7	0.07002334111370456	-5.7826194286375	-0.3616033401628687	5.7825258170329725	0.018392885703718515	-0.8198104285106279	-0.018876298927107592
8	0.0800266755585195	-5.781460905005676	-0.4132412272429501	5.7813368443649145	0.02101644096984528	-0.8196722044206121	-0.021560877438540987
9	0.09003001000333445	-5.780137129937826	-0.4648704079200587	5.779978776553382	0.02363840261046936	-0.819513463645951	-0.024240557654905803
10	0.10003334444814939	-5.778648203812587	-0.5164895898975753	5.7784519221302	0.026258560784827235	-0.8193339104103406	-0.02691480643380602
11	0.11003667889296431	-5.776994240225961	-0.5680974622486431	5.77675662320855	0.028876700627094735	-0.8191332226309787	-0.02958314048024077
12	0.12004001333777926	-5.775175366307833	-0.6196926937591841	5.7748932523432055	0.031492602462325194	-0.8189110567919708	-0.03224513004772216
13	0.1300433477825942	-5.773191723024883	-0.6712739315778802	5.772862209157634	0.034106042191855646	-0.8186670530505576	-0.03490040184767774
14	0.14004668222740912	-5.771043465459227	-0.7228398001877836	5.770663916787855	0.0367167918424021	-0.8184008404851605	-0.037548641139059945
15	0.15005001667222406	-5.768730763052471	-0.7743889007084884	5.76829881819467	0.039324620268307256	-0.818112042393699	-0.040189592986215876
16	0.160053351117039	-5.766253799805527	-0.8259198105320306	5.765767372396661	0.041929293992151624	-0.8178002815524124	-0.042823062689253205
17	0.17005668556185397	-5.763612774425492	-0.8774310832900287	5.763070050676092	0.04453057816532861	-0.8174651853494268	-0.04544891540687005
18	0.1800600200066689	-5.760807900412009	-0.9289212491441756	5.760207332808553	0.047128237627320296	-0.8171063907133396	-0.048067075006421454
19	0.19006335445148384	-5.757839406076918	-0.9803888153871699	5.757179703365048	0.04972203804035934	-0.81672354876487	-0.05067752218944511
