	T(a.u.)	X(a.u.)	Y(a.u.)	Z(a.u.)	Vx(a.u.)	Vy(a.u.)	Vz(a.u.)
2685	26.85895298432811	-117.17715207617906	-117.27544815387206	-116.55000880568575	-0.6363448523200637	-0.6373249565363606	-0.6324978259987167
2686	26.868956318772923	-117.21723390788713	-117.31559171998738	-116.58984832245874	-0.6363411321207249	-0.6373213345591618	-0.6324941178546316
2687	26.87895965321774	-117.25731550526882	-117.35573505796307	-116.62968760566466	-0.6363374144732422	-0.6373177150680519	-0.6324904122763246
2688	26.888962987662552	-117.29739686848481	-117.3958781679557	-116.66952665546509	-0.6363336993751125	-0.6373140980602032	-0.6324867092610535
2689	26.89896632210737	-117.33747799769573	-117.43602105012174	-116.70936547202152	-0.6363299868238336	-0.6373104835327923	-0.6324830088060768
2690	26.908969656552184	-117.37755889306196	-117.47616370461736	-116.74920405549517	-0.6363262768169046	-0.6373068714829995	-0.6324793109086535
2691	26.918972990997	-117.41763955474377	-117.51630613159867	-116.78904240604716	-0.6363225693518259	-0.6373032619080091	-0.6324756155660435
2692	26.928976325441816	-117.4577199829013	-117.55644833122153	-116.82888052383842	-0.636318864426099	-0.6372996548050097	-0.6324719227755072
2693	26.938979659886627	-117.49780017769443	-117.59659030364163	-116.86871840902967	-0.6363151620372266	-0.6372960501711935	-0.6324682325343062
2694	26.94898299433144	-117.537880139283	-117.63673204901453	-116.90855606178151	-0.6363114621827128	-0.6372924480037571	-0.6324645448397023
2695	26.95898632877626	-117.57795986782666	-117.67687356749558	-116.94839348225435	-0.6363077648600628	-0.6372888482999008	-0.6324608596889585
2696	26.968989663221073	-117.61803936348484	-117.71701485923992	-116.98823067060839	-0.6363040700667829	-0.6372852510568293	-0.6324571770793385
2697	26.97899299766589	-117.6581186264169	-117.7571559244026	-117.02806762700372	-0.6363003778003806	-0.6372816562717512	-0.6324534970081068
2698	26.988996332110702	-117.69819765678193	-117.79729676313838	-117.06790435160019	-0.6362966880583647	-0.6372780639418791	-0.6324498194725291
2699	26.998999666555516	-117.73827645473901	-117.83743737560195	-117.10774084455755	-0.6362930008382451	-0.63727447406443	-0.6324461444698716
2700	27.009003001000334	-117.77835502044698	-117.87757776194779	-117.14757710603536	-0.6362893161375329	-0.6372708866366249	-0.6324424719974016
2701	27.019006335445148	-117.8184333540645	-117.91771792233017	-117.18741313619293	-0.6362856339537405	-0.6372673016556887	-0.6324388020523872
2702	27.029009669889966	-117.85851145575013	-117.95785785690323	-117.22724893518951	-0.6362819542843812	-0.6372637191188508	-0.6324351346320978
2703	27.039013004334777	-117.89858932566221	-117.9979975658209	-117.26708450318408	-0.6362782771269695	-0.6372601390233447	-0.6324314697338034
2704	27.04901633877959	-117.93866696395901	-118.03813704923697	-117.30691984033554	-0.6362746024790213	-0.6372565613664078	-0.6324278073547752
2705	27.05901967322441	-117.97874437079858	-118.07827630730505	-117.34675494680256	-0.6362709303380537	-0.6372529861452821	-0.6324241474922855
2706	27.069023007669223	-118.01882154633881	-118.11841534017853	-117.38658982274364	-0.6362672607015846	-0.6372494133572136	-0.6324204901436076
2707	27.079026342114037	-118.05889849073748	-118.15855414801068	-117.42642446831712	-0.6362635935671332	-0.6372458429994526	-0.6324168353060159
2708	27.08902967655885	-118.09897520415215	-118.19869273095459	-117.46625888368118	-0.63625992893222	-0.6372422750692537	-0.6324131829767858
2709	27.099033011003666	-118.13905168674029	-118.23883108916316	-117.50609306899379	-0.6362562667943666	-0.6372387095638755	-0.632409533153194
2710	27.109036345448484	-118.17912793865919	-118.27896922278913	-117.54592702441282	-0.6362526071510957	-0.6372351464805812	-0.6324058858325183
2711	27.119039679893298	-118.21920396006595	-118.31910713198504	-117.58576075009587	-0.6362489499999309	-0.6372315858166382	-0.6324022410120377
2712	27.129043014338112	-118.25927975111756	-118.35924481690328	-117.62559424620045	-0.6362452953383974	-0.6372280275693181	-0.6323985986890323
2713	27.139046348782927	-118.29935531197081	-118.3993822776961	-117.66542751288385	-0.6362416431640213	-0.6372244717358967	-0.6323949588607835
2714	27.14904968322774	-118.33943064278239	-118.43951951451552	-117.70526055030324	-0.63623799347433	-0.6372209183136545	-0.6323913215245739
2715	27.15905301767256	-118.3795057437088	-118.47965652751344	-117.74509335861558	-0.6362343462668516	-0.637217367299876	-0.6323876866776874
2716	27.169056352117373	-118.41958061490638	-118.51979331684153	-117.78492593797763	-0.6362307015391159	-0.6372138186918502	-0.6323840543174093
2717	27.179059686562184	-118.4596552565313	-118.55992988265132	-117.82475828854604	-0.6362270592886535	-0.6372102724868706	-0.6323804244410262
2718	27.189063021007	-118.49972966873968	-118.60006622509421	-117.86459041047729	-0.6362234195129963	-0.6372067286822348	-0.6323767970458257
2719	27.199066355451816	-118.53980385168731	-118.64020234432135	-117.90442230392763	-0.6362197822096771	-0.6372031872752449	-0.6323731721290974
2720	27.209069689896634	-118.57987780552997	-118.6803382404838	-117.94425396905321	-0.6362161473762301	-0.6371996482632075	-0.6323695496881316
2721	27.219073024341448	-118.61995153042321	-118.72047391373239	-117.98408540600992	-0.6362125150101905	-0.6371961116434336	-0.6323659297202207
2722	27.22907635878626	-118.66002502652242	-118.76060936421779	-118.02391661495355	-0.6362088851090947	-0.6371925774132384	-0.6323623122226578
2723	27.239079693231076	-118.70009829398292	-118.80074459209055	-118.06374759603973	-0.6362052576704801	-0.6371890455699418	-0.6323586971927381
2724	27.24908302767589	-118.74017133295978	-118.84087959750099	-118.10357834942386	-0.6362016326918853	-0.6371855161108682	-0.6323550846277579
2725	27.25908636212071	-118.78024414360796	-118.8810143805993	-118.14340887526122	-0.6361980101708502	-0.637181989033346	-0.6323514745250152
2726	27.269089696565523	-118.82031672608224	-118.92114894153546	-118.18323917370688	-0.6361943901049155	-0.6371784643347086	-0.6323478668818094
2727	27.279093031010333	-118.86038908053726	-118.96128328045933	-118.22306924491576	-0.6361907724916234	-0.6371749420122937	-0.6323442616954417
2728	27.28909636545515	-118.90046120712755	-119.0014173975206	-118.26289908904265	-0.6361871573285168	-0.6371714220634435	-0.6323406589632143
2729	27.299099699899966	-118.94053310600741	-119.04155129286875	-118.30272870624208	-0.6361835446131402	-0.6371679044855045	-0.6323370586824317
2730	27.309103034344783	-118.98060477733102	-119.08168496665313	-118.3425580966685	-0.6361799343430389	-0.6371643892758282	-0.6323334608503997
2731	27.319106368789598	-119.02067622125239	-119.1218184190229	-118.38238726047612	-0.6361763265157595	-0.6371608764317701	-0.6323298654644256
2732	27.32910970323441	-119.06074743792539	-119.16195165012707	-118.42221619781901	-0.6361727211288497	-0.6371573659506906	-0.6323262725218186
2733	27.339113037679226	-119.10081842750375	-119.2020846601145	-118.46204490885113	-0.6361691181798582	-0.6371538578299545	-0.6323226820198895
2734	27.34911637212404	-119.14088919014102	-119.24221744913382	-118.50187339372614	-0.6361655176663351	-0.637150352066931	-0.6323190939559509
2735	27.35911970656886	-119.18095972599062	-119.28235001733357	-118.54170165259765	-0.6361619195858313	-0.6371468486589944	-0.632315508327317
2736	27.369123041013673	-119.22103003520576	-119.32248236486207	-118.58152968561903	-0.6361583239358992	-0.637143347603523	-0.6323119251313037
2737	27.379126375458483	-119.26110011793955	-119.36261449186749	-118.62135749294349	-0.6361547307140921	-0.6371398488979	-0.6323083443652291
2738	27.3891297099033	-119.30116997434496	-119.4027463984979	-118.66118507472413	-0.6361511399179646	-0.6371363525395131	-0.6323047660264125
2739	27.399133044348115	-119.34123960457475	-119.44287808490108	-118.70101243111381	-0.6361475515450722	-0.6371328585257546	-0.6323011901121754
2740	27.409136378792933	-119.38130900878159	-119.48300955122475	-118.74083956226526	-0.6361439655929717	-0.6371293668540216	-0.6322976166198413
2741	27.419139713237747	-119.4213781871179	-119.5231407976164	-118.78066646833102	-0.6361403820592211	-0.6371258775217156	-0.6322940455467352
2742	27.429143047682558	-119.46144713973602	-119.5632718242234	-118.82049314946346	-0.6361368009413795	-0.6371223905262428	-0.6322904768901841
2743	27.439146382127376	-119.50151586678818	-119.60340263119296	-118.86031960581482	-0.6361332222370071	-0.6371189058650141	-0.6322869106475171
2744	27.44914971657219	-119.54158436842634	-119.64353321867209	-118.90014583753712	-0.6361296459436653	-0.6371154235354449	-0.632283346816065
2745	27.459153051017005	-119.58165264480239	-119.68366358680764	-118.93997184478226	-0.6361260720589167	-0.6371119435349556	-0.6322797853931609
2746	27.469156385461822	-119.62172069606804	-119.72379373574636	-118.97979762770196	-0.6361225005803249	-0.6371084658609709	-0.6322762263761394
2747	27.479159719906633	-119.66178852237482	-119.76392366563472	-119.01962318644769	-0.636118931505455	-0.6371049905109205	-0.6322726697623376
2748	27.48916305435145	-119.7018561238742	-119.80405337661917	-119.0594485211709	-0.6361153648318727	-0.6371015174822385	-0.6322691155490944
2749	27.499166388796265	-119.74192350071736	-119.84418286884588	-119.09927363202277	-0.6361118005571454	-0.6370980467723639	-0.6322655637337506
2750	27.50916972324108	-119.78199065305543	-119.88431214246093	-119.13909851915433	-0.6361082386788415	-0.6370945783787404	-0.6322620143136495
2751	27.519173057685897	-119.82205758103937	-119.92444119761021	-119.17892318271646	-0.6361046791945304	-0.6370911122988162	-0.632258467286136
2752	27.529176392130708	-119.86212428481993	-119.96457003443943	-119.21874762285984	-0.6361011221017828	-0.6370876485300444	-0.6322549226485575
2753	27.539179726575526	-119.9021907645478	-120.00469865309422	-119.25857183973504	-0.6360975673981707	-0.6370841870698829	-0.6322513803982635
2754	27.54918306102034	-119.94225702037342	-120.04482705371994	-119.2983958334924	-0.6360940150812671	-0.6370807279157942	-0.6322478405326054
2755	27.559186395465154	-119.98232305244714	-120.08495523646187	-119.33821960428214	-0.6360904651486462	-0.6370772710652456	-0.6322443030489372
2756	27.56918972990997	-120.02238886091915	-120.12508320146509	-119.37804315225429	-0.6360869175978835	-0.6370738165157092	-0.6322407679446147
2757	27.579193064354783	-120.06245444593947	-120.16521094887455	-119.41786647755873	-0.6360833724265555	-0.6370703642646617	-0.6322372352169963
2758	27.5891963987996	-120.10251980765798	-120.20533847883503	-119.45768958034516	-0.6360798296322402	-0.6370669143095847	-0.6322337048634423
2759	27.599199733244415	-120.14258494622439	-120.24546579149113	-119.4975124607631	-0.6360762892125165	-0.6370634666479646	-0.6322301768813157
2760	27.60920306768923	-120.18264986178828	-120.2855928869873	-119.53733511896193	-0.6360727511649645	-0.6370600212772926	-0.6322266512679814
2761	27.619206402134044	-120.22271455449906	-120.32571976546787	-119.57715755509086	-0.6360692154871659	-0.6370565781950643	-0.6322231280208068
2762	27.629209736578858	-120.262779024506	-120.36584642707696	-119.61697976929892	-0.6360656821767031	-0.6370531373987808	-0.6322196071371617
2763	27.639213071023676	-120.30284327195822	-120.4059728719586	-119.65680176173501	-0.6360621512311601	-0.6370496988859473	-0.6322160886144184
2764	27.64921640546849	-120.34290729700467	-120.44609910025656	-119.69662353254779	-0.6360586226481217	-0.6370462626540743	-0.6322125724499511
2765	27.659219739913304	-120.38297109979416	-120.48622511211454	-119.73644508188583	-0.6360550964251745	-0.6370428287006769	-0.6322090586411369
2766	27.66922307435812	-120.42303468047534	-120.52635090767606	-119.7762664098975	-0.6360515725599059	-0.637039397023275	-0.6322055471853549
2767	27.679226408802933	-120.46309803919672	-120.56647648708447	-119.81608751673102	-0.6360480510499045	-0.6370359676193934	-0.6322020380799873
2768	27.689229743247747	-120.50316117610666	-120.60660185048299	-119.85590840253442	-0.6360445318927603	-0.6370325404865619	-0.6321985313224181
2769	27.699233077692565	-120.54322409135337	-120.64672699801466	-119.89572906745563	-0.6360410150860647	-0.6370291156223148	-0.6321950269100343
2770	27.70923641213738	-120.58328678508487	-120.68685192982235	-119.93554951164232	-0.63603750062741	-0.6370256930241914	-0.632191524840225
2771	27.719239746582193	-120.62334925744906	-120.72697664604883	-119.97536973524205	-0.63603398851439	-0.6370222726897359	-0.6321880251103823
2772	27.729243081027008	-120.66341150859371	-120.76710114683665	-120.01518973840221	-0.6360304787445995	-0.6370188546164972	-0.6321845277179005
2773	27.739246415471822	-120.7034735386664	-120.80722543232827	-120.05500952127004	-0.6360269713156349	-0.6370154388020294	-0.6321810326601766
2774	27.74924974991664	-120.7435353478146	-120.84734950266596	-120.0948290839926	-0.6360234662250935	-0.637012025243891	-0.6321775399346102
2775	27.759253084361454	-120.78359693618556	-120.88747335799182	-120.13464842671675	-0.6360199634705742	-0.6370086139396458	-0.6321740495386038
2776	27.76925641880627	-120.82365830392644	-120.92759699844784	-120.17446754958927	-0.636016463049677	-0.6370052048868622	-0.6321705614695622
2777	27.779259753251083	-120.86371945118422	-120.96772042417582	-120.2142864527567	-0.6360129649600031	-0.6370017980831135	-0.6321670757248931
2778	27.789263087695897	-120.90378037810575	-121.00784363531743	-120.25410513636545	-0.6360094691991552	-0.6369983935259782	-0.6321635923020066
2779	27.799266422140715	-120.94384108483773	-121.04796663201418	-120.2939236005618	-0.6360059757647373	-0.6369949912130393	-0.6321601111983158
2780	27.80926975658553	-120.98390157152666	-121.0880894144074	-120.33374184549177	-0.6360024846543543	-0.6369915911418847	-0.6321566324112367
2781	27.819273091030343	-121.02396183831894	-121.12821198263833	-120.37355987130132	-0.6359989958656128	-0.6369881933101077	-0.6321531559381875
2782	27.829276425475157	-121.06402188536082	-121.168334336848	-120.4133776781362	-0.6359955093961207	-0.6369847977153059	-0.6321496817765898
2783	27.83927975991997	-121.10408171279836	-121.20845647717734	-120.45319526614199	-0.6359920252434871	-0.6369814043550822	-0.6321462099238676
2784	27.84928309436479	-121.14414132077752	-121.24857840376708	-120.49301263546414	-0.6359885434053223	-0.6369780132270443	-0.6321427403774479
2785	27.859286428809604	-121.18420070944406	-121.28870011675781	-120.53282978624789	-0.6359850638792381	-0.6369746243288047	-0.6321392731347605
2786	27.869289763254418	-121.22425987894361	-121.32882161628999	-120.57264671863837	-0.6359815866628477	-0.636971237657981	-0.6321358081932381
