	T(a.u.)	X(a.u.)	Y(a.u.)	Z(a.u.)	Vx(a.u.)	Vy(a.u.)	Vz(a.u.)
0	0.0	-0.7740641711229946	0.0	0.0	0.0	-0.7934382323401407	0.0
1	0.010003334444814937	-0.7740641711229946	-0.0499767658738296	0.0	0.052209085705363346	-0.7934385998592295	7.660475123027651e-05
2	0.020006668889629875	-0.7707756463879463	-0.09995355489680265	4.825149029896078e-06	0.10409300291594917	-0.790084829285929	0.0001532131708708725
3	0.030010003334444816	-0.7642190784992388	-0.14971909797786787	1.4475678154030984e-05	0.15544712240880776	-0.7834169712850185	0.00022970157763398607
4	0.04001333777925975	-0.7544278381408398	-0.19906464872101837	2.8944028049907614e-05	0.2060674096083775	-0.7734870760824542	0.00030594785204585633
5	0.050016672224074694	-0.7414481476438869	-0.24778473924878885	4.821494738309902e-05	0.25575127789850377	-0.7603598428647121	0.0003818322087509962
6	0.06002000666888963	-0.7253389897832069	-0.2956779769298553	7.226563982774435e-05	0.304298597000499	-0.7441131678968144	0.00045723798991540907
7	0.07002334111370456	-0.7061719530585268	-0.342547875631271	0.00010106596106160528	0.35151284313805	-0.7248385656357361	0.0005320524690768938
8	0.0800266755585195	-0.6840310045295637	-0.38820371349562316	0.00013457866639371972	0.3972023733697718	-0.7026414380788046	0.0006061676534924337
9	0.09003001000333445	-0.6590121823839721	-0.4324614076837973	0.00017275970892998755	0.44118180199334145	-0.6776411694558392	0.0006794810719418601
10	0.10003334444814939	-0.6312232018089053	-0.47514439508217154	0.00021555858736061438	0.4832734525240785	-0.6499710262287577	0.000751896534129633
11	0.11003667889296431	-0.6007829694059384	-0.5160845067110272	0.0002629187415804471	0.5233088546661442	-0.6197778462330175	0.0008233248473482109
12	0.12004001333777926	-0.5678210033153755	-0.5551228225527264	0.0003147779934502116	0.5611302521828907	-0.5872215056516004	0.0008936844759873558
13	0.1300433477825942	-0.5324767583634318	-0.5921104928058617	0.00037106902909865417	0.596592084891664	-0.5524741582575534	0.0009629021298435419
14	0.14004668222740912	-0.49489885786212495	-0.6269095112211254	0.0004317199182808794	0.6295624063971985	-0.5157192478292472	0.0010309132680361931
15	0.15005001667222406	-0.45524423610955306	-0.6593934262315893	0.0004966546654771582	0.6599241988388205	-0.4771503016010299	0.001097662506685572
16	0.160053351117039	-0.4136771980774058	-0.689447976085344	0.0005657937866703864	0.6875765470052679	-0.43696951977099385	0.001163103920338515
17	0.17005668556185397	-0.3703684051438086	-0.7169716351346257	0.0006390549051096254	0.7124356367382702	-0.395386183115318	0.0012272012294028858
18	0.1800600200066689	-0.3254937979391263	-0.7418760598243983	0.0007163533588796871	0.7344355465868744	-0.352614907301952	0.0012899278685014654
19	0.19006335445148384	-0.27923346932736454	-0.7640864247243558	0.0007976028127761683	0.753528807080904	-0.30887377820550094	0.0013512669335864153
20	0.20006668889629878	-0.23177050216028156	-0.7835416411088922	0.0008827158668493499	0.769686708564729	-0.2643824070801225	0.0014112110087498126
21	0.2100700233411137	-0.18328978764179135	-0.8001944530370909	0.000971604654039309	0.7828993459910432	-0.21935994758361524	0.001469761876791905
22	0.22007335778592862	-0.1339768408709136	-0.8140114085298307	0.0010641814195804233	0.7931753970736708	-0.1740231181768813	0.001526930120627407
23	0.23007669223074356	-0.08401663035834636	-0.8249727061825903	0.0011603590752994138	0.8005416383532293	-0.1285842732556412	0.0015827346253845208
24	0.24008002667555853	-0.03359243802489689	-0.8330719202834793	0.001260051722551804	0.8050422116417013	-0.08324956451489672	0.0016372019934565163
25	0.25008336112037344	0.017115234595193624	-0.8383156101200382	0.0013631751383138854	0.806737660600081	-0.03821723061211895	0.0016903658866976555
26	0.2600866955651884	0.06792969946727101	-0.8407228215560372	0.0014696472198411864	0.805703763529742	0.006323951614202988	0.0017422663113378896
27	0.2700900300100033	0.11867904164962172	-0.840324491054256	0.0015793883842854365	0.8020301935527465	0.0501960270194555	0.0017929488619806949
28	0.28009336445481825	0.16919699449480885	-0.8371627640440149	0.0016923219206927734	0.7958190410325866	0.09323301244036142	0.0018424639412368134
29	0.2900966988996332	0.21932372178184362	-0.8312902408348657	0.0018083742928485576	0.7871832352510847	0.13528182379164022	0.001890865971158223
30	0.3001000333444481	0.2689065004335813	-0.8227691641346934	0.001927475392452307	0.7762449030088195	0.17620297349579683	0.0019382126117260172
31	0.31010336778926306	0.31780029984630553	-0.8116705626383932	0.002049558743067065	0.763133701040936	0.2158710386144499	0.001984564000291784
32	0.320106702234078	0.36586825618219593	-0.7980733651300813	0.002174561656163008	0.7479851570954857	0.25417490632389544	0.002029982024170205
33	0.33011003667889294	0.41298204217030976	-0.7820634991233897	0.002302425341343413	0.7309390514200999	0.29101780885418443	0.0020745296366357618
34	0.34011337112370793	0.45902213496130284	-0.7637329873010332	0.0024330949734869024	0.7121378664918728	0.3263171645305437	0.0021182702244948908
35	0.35011670556852287	0.5038779863343629	-0.7431790539667952	0.002566519720054575	0.6917253283661	0.3600042450293079	0.002161267033287632
36	0.3601200400133378	0.5474481010272109	-0.7205032524562606	0.002702652732191981	0.6698450582689144	0.392023691365014	0.002203582654109741
37	0.37012337445815274	0.5896400301331631	-0.695810623034359	0.0028414511035072462	0.6466393482540338	0.422332902496749	0.002245278574112661
38	0.3801267089029677	0.6303702873797582	-0.6692088893031231	0.0029828758005362773	0.6222480700904575	0.4509013208635046	0.0022864147909927904
39	0.3901300433477826	0.6695641966808438	-0.6408076996118561	0.0031268915689255704	0.5968077222129619	0.47770963874818745	0.002327049490263512
40	0.40013337779259756	0.7071556796583672	-0.6107179184565221	0.003273466819287161	0.5704506156753797	0.5027489482680583	0.002367238782836667
41	0.41013671223741244	0.7430869918893218	-0.5790509714191937	0.003422573496524463	0.543304196680679	0.5260198561456735	0.0024070364994323813
42	0.4201400466822274	0.7773084164804919	-0.5459182458659485	0.0035741869362084793	0.515490500465561	0.5475315823784427	0.0024464940375820286
43	0.4301433811270423	0.8097779232447013	-0.5114305484174038	0.0037282857113170903	0.48712572910042723	0.5673010596376176	0.0024856602564730496
44	0.44014671557185725	0.8404608012836992	-0.47569761914594105	0.003884851472350877	0.45831994410996635	0.5853520478152295	0.002524581414583248
45	0.4501500500166722	0.869329272209954	-0.4388277015454901	0.004043868783520677	0.4291768636858833	0.6017142757080963	0.002563301144938138
46	0.4601533844614871	0.8963620905953666	-0.40092716656457306	0.004205324957376659	0.3997937535971652	0.6164226194692689	0.0026018604628677026
47	0.4701567189063021	0.9215441375486823	-0.3621001883867154	0.004369209889925976	0.370261400641601	0.6295163252365352	0.002640297801307901
48	0.48016005335111706	0.9448660126206775	-0.3224484691756191	0.0045355158979739785	0.3406641575580451	0.6410382813128803	0.0026786490689579712
49	0.490163387795932	0.9663236285382644	-0.2820710096639354	0.004704237560128614	0.31108004866538863	0.6510343434558002	0.002716947726939956
50	0.5001667222407469	0.9859178125925372	-0.24106392224044387	0.004875371562633425	0.28158092604803375	0.659552715246822	0.0027552248799878128
51	0.5101700566855618	1.0036539178645678	-0.19952028306626257	0.0050489165509443375	0.2522326668109922	0.6666433841630086	0.0027935093785993953
52	0.5201733911303767	1.019541446875825	-0.15753001971156008	0.005224872987740743	0.22309540272962733	0.6723576128525501	0.002831827928998446
53	0.5301767255751917	1.0335936897036784	-0.11517983083559244	0.00540324301786283	0.19422377447603828	0.6767474842136451	0.00287020520816191
54	0.5401800600200066	1.0458273781100107	-0.07255313452112816	0.005584030340494217	0.16566720348033329	0.6798654981718022	0.0029086639815600296
55	0.5501833944648217	1.0562623567937193	-0.029730042006900555	0.005767240088760736	0.13747017535196743	0.6817642175245877	0.002947225221625265
56	0.5601867289096365	1.0649212724952433	0.013212646272549554	0.005952878716791287	0.10967252962209947	0.682495959852469	0.0029859082253060865
57	0.5701900633544515	1.071829281351268	0.056201425241243864	0.00614095389418316	0.08230975135662533	0.6821125322574183	0.0030247307293701665
58	0.5801933977992664	1.0770137746174302	0.09916605302794679	0.00633147440772996	0.05541326092043594	0.6806650055657203	0.003063709022397118
59	0.5901967322440814	1.0805041226425791	0.14203950458993844	0.006524450070203763	0.029010698839933208	0.6782035245977989	0.0031028580526438134
60	0.6002000666888962	1.0823314367858405	0.1847579133861251	0.006719891635931374	0.003126203309988418	0.6747771511474369	0.003142191531176348
